time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
70,16.525,6610,0.589086045008,0.533054183248,5285.23222691,0.386008780814,768.639527261,1241005.73471,135.955930622,76,0.229643077479,-0.567431574692,-0.595261387104,1.47084819602
70.5,16.5,6600,0.771473774565,0.534589224669,5292.43332422,0.386534715471,776.354265006,1241442.9313,136.00382683,102,-0.513640428878,-2.37652660901,1.32973853601,6.15247327933
71,16.475,6590,0.618218356486,0.536028719531,5298.64389257,0.386988306498,782.536448571,1241643.96909,136.025851127,77,0.0283847780802,-0.829098986842,-0.0733909069907,2.14369569695
71.5,16.45,6580,0.704569778447,0.537573959588,5305.85498113,0.387514970868,789.582146356,1242075.64405,136.073142424,88,0.165390780335,-1.67769033525,-0.427088651961,4.33230015748
72,16.425,6570,0.609432470322,0.539033752037,5312.17762633,0.387976747468,795.676471059,1242295.49124,136.097227349,71,0.228320491096,-0.711291405267,-0.588840565793,1.83442682481
72.5,16.4,6560,0.786683633183,0.540669352133,5320.18642498,0.388561672874,803.543307391,1242905.6185,136.164068634,95,0.141962326428,-2.46832751033,-0.365628596626,6.35725791712
73,16.375,6550,0.632489839108,0.542169225454,5326.81264008,0.389045620807,809.868205782,1243188.62924,136.195073318,76,0.301316708037,-0.910711028945,-0.774984263871,2.34234178704
73.5,16.35,6540,0.716599532294,0.543727026548,5333.96213044,0.38956778633,817.034201105,1243589.8474,136.23902798,89,-0.016504969705,-1.73652002888,0.0423958014432,4.46054489421
74,16.325,6530,0.823798447171,0.545318424309,5341.39396611,0.390110573043,825.272185577,1244052.78158,136.289743819,94,-0.806148797492,-2.79276344348,2.06790091786,7.16388600479
74.5,16.3,6520,0.735503331906,0.546830257338,5347.99991677,0.390593040956,832.627218896,1244319.3744,136.318949868,92,-0.74908266439,-1.89429547543,1.9189937153,4.85279033287
75,16.275,6510,0.618878694452,0.54837845776,5354.91564003,0.391098133219,838.81600584,1244654.17468,136.355628252,80,0.726936319538,-0.712749197289,-1.85990668324,1.82360814817
75.5,16.25,6500,0.59999860815,0.549881475404,5361.34438519,0.391567658866,844.815991922,1244871.95669,136.37948693,82,0.428759080078,-0.508691881845,-1.09563771514,1.29989552882
